time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.12457810813732087,-0.08253178313257338,11.768746428145658,6.256912535774225,0.10353108252370635,0.0,-0.45130879979299915,-0.21936911440368118,2.817134833394594,0.009069918136079064,0.13426998494263756,0.0,435.7266751930379,434.8925421982516,435.26405467931545,434.65581962934397
1.2600000000000007,-0.15375891086026106,-0.09621655016842998,11.940043147012164,6.257208723395678,0.11121573165444953,0.0,-0.5221434654950051,-0.23674015463378217,2.8924625314436994,-0.004974711102852446,0.1113186664878,0.0,439.375474143008,437.4834609239578,438.4432433297492,437.27476016383866
1.3200000000000007,-0.18739227356448715,-0.11095239337038981,12.116320208584789,6.257340608329347,0.11780043466182999,0.0,-0.5996106586964173,-0.2544523470421796,2.9831025206554926,0.013652898971359118,0.10639903239238706,0.0,443.26778448945583,442.87398112957857,443.45891460819513,444.98639360942576
1.3800000000000008,-0.22589227364587447,-0.1267626637232782,12.298727762288975,6.25791529461436,0.12387026624360509,0.0,-0.6843386316698523,-0.27247318328497094,3.0967375864898035,-0.00016204606656648832,0.08783001180698626,0.0,451.7899094083676,450.29877115579967,452.6795792239497,451.5664130662914
1.4400000000000008,-0.26955585647504576,-0.14363566012531395,12.487580965548709,6.257377607401432,0.12887076534046127,0.0,-0.7716083870375281,-0.2899663582514239,3.19798576469596,-0.03937046369375877,0.0723831930482553,0.0,449.07928286094057,447.8300658343403,450.2968857018686,447.11380256950184
1.5000000000000009,-0.31833514027563625,-0.16153396974916293,12.680791572112101,6.254880876514202,0.13335901667957106,0.0,-0.8547698671653442,-0.3068661132663926,3.2421424747518865,-0.046520273969423834,0.07925054458704293,0.0,431.1780101527417,431.76235831460707,431.11753255437685,430.51197278513985
1.560000000000001,-0.37232071881066164,-0.18052230004555173,12.877586325799296,6.251957761790841,0.13813879196539958,0.0,-0.9451936730407547,-0.3263498778796605,3.3173466641884204,-0.05352213715605612,0.08047468351269409,0.0,442.02495915933486,442.13096031581927,441.5498333138905,440.97030126749263
1.620000000000001,-0.43188683047150733,-0.2007520333816136,13.079287654737492,6.248841452704049,0.14267421762489985,0.0,-1.0407844569316858,-0.34828006596103767,3.4056390115589763,-0.048946760711801526,0.0633984693803406,0.0,447.49384422701536,446.1059716753867,446.12347868009056,446.49518807437795
1.680000000000001,-0.4963817086014918,-0.22214221861815425,13.280053868426132,6.246439071102332,0.14679269348942192,0.0,-1.109383431635112,-0.3649196737295373,3.2868340538665297,-0.026448098138493168,0.07747151484660285,0.0,374.79258684380477,376.16243194101594,376.2638569342268,378.43460880842383
1.740000000000001,-0.5658693588897326,-0.24476409008780342,13.479147183265171,6.244584129974042,0.1514092379333336,0.0,-1.207300697655613,-0.3892968296335571,3.349293293130705,-0.0418173779104016,0.07586327620134722,0.0,437.7650106143608,437.6359513578995,440.20480376773963,438.93072117745544
1.8000000000000012,-0.6417148602467552,-0.26898618827683085,13.684506388689876,6.242606546003282,0.155916139368097,0.0,-1.3213176229736363,-0.41832437848048054,3.495411168406507,-0.01942577763341946,0.07357578962802125,0.0,465.27526875713136,465.10029028527947,464.8814192911619,466.6322541614985
1.8600000000000012,-0.7250743117451487,-0.2951350302897794,13.902214432966561,6.240926090136673,0.15983037205909234,0.0,-1.45774581163006,-0.4534288810694756,3.760488013671905,-0.056818455822239586,0.038058171169916326,0.0,502.75299826715064,500.17523831960403,502.88255404794086,500.16621831998503
1.9200000000000013,-0.8156113238279068,-0.3231512077881671,14.128988763883743,6.2376162558982955,0.1623069509231847,0.0,-1.5603731360384296,-0.48074640573431393,3.798402291230211,-0.05204588711809676,0.04703885372221481,0.0,434.68490183008475,435.4378279033747,434.49886152515097,434.89669638418377
1.9800000000000013,-0.9127808590433667,-0.3529851855830025,14.360583240958778,6.23393878805944,0.16511013547956388,0.0,-1.6788558439234396,-0.5140365774066837,3.9208334018105813,-0.09550983100078864,0.04607396868026168,0.0,461.29168648793365,461.2166933161696,464.75264896700975,461.32992361218913
2.0400000000000014,-1.0163843473441514,-0.3846826055369736,14.595077734710268,6.228232869192711,0.16799481802029614,0.0,-1.7748670228486596,-0.543020403997409,3.895589028552926,-0.09428931295145303,0.05181064840512278,0.0,415.8118385969298,416.31571847895333,415.2773330146932,415.3760070825916
2.1000000000000014,-1.1264906670107944,-0.4184402194355531,14.832060647619617,6.222485638642567,0.17064803650668825,0.0,-1.8956052602531352,-0.5827918183577869,4.003263625944299,-0.09896252703887908,0.0212750519616249,0.0,460.35482982177547,457.9329958653299,459.0617040348058,458.6831869841342
2.1600000000000015,-1.2439243368034016,-0.4547142302882313,15.075639770489566,6.216733920244209,0.17184867128815906,0.0,-2.018936436282135,-0.6269155799293333,4.115457399005475,-0.09029177938485648,0.017353709350386513,0.0,460.8543107891999,460.54418504791994,462.1210783118587,462.796629503231
2.2200000000000015,-1.3687892907455408,-0.49375385916772774,15.325921211138052,6.211157897189725,0.1729245822300438,0.0,-2.143297102705091,-0.6749389186942257,4.226661001511221,-0.09881942440641436,0.019063689075558953,0.0,462.73552309219275,462.87004558311577,462.5109662258292,461.83181269683166
2.2800000000000016,-1.5015354790271653,-0.535954887780427,15.585061444040049,6.204722917959661,0.17417711348571796,0.0,-2.2816189458128675,-0.7323939178799728,4.410412273653701,-0.13499316885024926,0.02427276644725548,0.0,485.56617601545025,485.95678405434273,486.6229732852585,483.89744434030393
2.3400000000000016,-1.6416672991943781,-0.5813290209441384,15.849804307240863,6.196647962986031,0.1754979049997063,0.0,-2.3895994214143035,-0.7807753763786619,4.414129685583049,-0.13377468435888326,0.017061143225727618,0.0,431.92049481608984,431.3118106426861,431.41478243690347,431.50036563359987
2.4000000000000017,-1.7886403116884608,-0.6299101559177274,16.116589606288823,6.189484731830603,0.17700110790666645,0.0,-2.5096199015685663,-0.8392859230718676,4.478222887665481,-0.10009006150834794,0.0375410281879926,0.0,450.21776458398597,451.8720353047468,450.6649418005244,453.36642866370886
2.4600000000000017,-1.9425836560408445,-0.6819895334545291,16.385659160748386,6.183077928392494,0.17958965582636655,0.0,-2.62207300031586,-0.8972228265129691,4.4904709716839095,-0.12554465209022572,0.052482169702381065,0.0,435.63749447761177,436.88626032993415,436.64562546983643,434.50588282640604
2.520000000000002,-2.1037812435661714,-0.7379125014720456,16.657867955879297,6.1750438793013664,0.18271919545010462,0.0,-2.751462051229605,-0.9675901105278384,4.582449030914479,-0.16115209427941882,0.051504923949897474,0.0,461.82909841267326,461.7536511260659,463.6182869962595,460.79489784077373
2.580000000000002,-2.2722334372873108,-0.797882054734832,16.932418194679727,6.165537864590419,0.18557113617130838,0.0,-2.86391802705514,-1.032196317753391,4.568964019148998,-0.15349224922031138,0.03809058232303959,0.0,430.2286048725296,429.0925755046043,429.35681943829337,429.9814990158738
2.640000000000002,-2.4480836089983575,-0.8622622150002035,17.2092320223373,6.156350834150672,0.18830020294765948,0.0,-2.9979793908751944,-1.1146594861429564,4.657411804853806,-0.1523783071969973,0.05721915918651814,0.0,461.8319381021561,463.33951271387366,463.40448746700645,463.4709919000194
2.700000000000002,-2.631931810163314,-0.9316938801450046,17.49068056457949,6.147319814038855,0.19256380987441535,0.0,-3.1306572703495807,-1.2005386859791316,4.723488968418793,-0.14703661618934438,0.08985505026615832,0.0,456.6054387434377,459.2054599990612,457.2032023671633,457.6080317381896
2.760000000000002,-2.8240538204825176,-1.0065979806110306,17.777094378754313,6.138181789343774,0.19827562423493905,0.0,-3.2739161333527615,-1.2970674320976554,4.822667881138511,-0.16572158824134314,0.10416664576749275,0.0,468.8559645726692,469.9738079660462,470.36440463363647,468.8940815429326
2.820000000000002,-3.0239652244596384,-1.0867995970658355,18.064785397435298,6.129611169101723,0.20462090788627574,0.0,-3.3903765143908897,-1.3770261498807002,4.766800308982581,-0.11695027939091487,0.10875299656227234,0.0,421.8020808832178,422.2084677196394,418.6296564791747,422.8305190707503
2.880000000000002,-3.231368891294491,-1.1722108972956,18.350898334207002,6.122968440940227,0.2119658791372947,0.0,-3.5237165458052124,-1.4705564284188146,4.769741628315435,-0.1005006491326495,0.14103644573109264,0.0,439.5494157600431,442.2302545521975,441.74353132597525,443.08707496856624
